year,month,title,author,publisher,image,date,genre,sales_count,score,sales
2024,1,2024 문동균 한국사 95+5점을 위한 진도별 모의고사,문동균편 (저),에스티유니타스,https://image.yes24.com/goods/124218766/L,2023년 12월,,12.0,10.0,
2024,1,국어 교과서 작품 읽기 중1 세트,"김아란,박성우,최은영,김미영,주예지편 외 1명정보 더 보기 / 감추기김아란박성우최은영김미영주예지박종호",창비,https://image.yes24.com/goods/57621027/L,2017년 12월,#교과서수록작,5178.0,9.5,
2024,1,최태성의 365 한국사 일력 (리패키지),최태성 (저),프런트페이지,https://image.yes24.com/goods/123055115/L,2024년 09월,#검증된역사전문가,12687.0,9.9,
2024,1,대한민국 돈의 역사,홍춘욱 (저),상상스퀘어,https://image.yes24.com/goods/121144774/L,2023년 08월,,16542.0,9.0,
2024,1,2024 시나공 정보처리기사 필기 기출문제집,길벗알앤디 (저),길벗,https://image.yes24.com/goods/124039588/L,2023년 12월,#분철,5238.0,10.0,
2024,1,극락가 1,사노 유토글그림,대원,https://image.yes24.com/goods/123773052/L,2023년 11월,#차세대만화대상_만화부문,20748.0,9.9,
2024,1,"푸바오, 매일매일 행복해",에버랜드 동물원글그림 / 강철원글 / 류정훈사진,시공주니어,https://image.yes24.com/goods/122337842/L,2023년 09월,#유퀴즈온더블럭_자기님들,2802.0,10.0,
2024,1,부처스 크로싱,존 윌리엄스 (저) / 정세윤 (역),구픽,https://image.yes24.com/goods/122535559/L,2023년 09월,#이동진의올해의책,7260.0,9.4,
2024,1,내가 가진 것을 세상이 원하게 하라,최인아 (저),해냄,https://image.yes24.com/goods/118429999/L,2023년 04월,#서탐대실,24573.0,9.5,
2024,1,5번 레인,은소홀 (저) / 노인경그림,문학동네,https://image.yes24.com/goods/92578889/L,2020년 09월,#독서지도안,125676.0,9.7,
2024,1,"어느 날, 내 죽음에 네가 들어왔다",세이카 료겐 (저) / 김윤경 (역),모모,https://image.yes24.com/goods/109144983/L,2022년 05월,#가을에어울리는책,38406.0,9.2,
2024,1,영어회화 100일의 기적 (출간 10주년 기념 특별판),문성현 (저),넥서스,https://image.yes24.com/goods/112234331/L,2022년 09월,#분철,36099.0,9.6,
2024,1,해방의 밤,은유 (저),창비,https://image.yes24.com/goods/124536139/L,2024년 01월,#문학나눔선정도서,7770.0,9.7,
2024,1,하는 일마다 잘되리라,전승환 (저),북로망스,https://image.yes24.com/goods/123451481/L,2023년 11월,#행복해지고싶은당신에게,4611.0,9.9,
2024,1,싯다르타,헤르만 헤세 (저) / 박병덕 (역),민음사,https://image.yes24.com/goods/257435/L,2002년 01월,#북클러버의선택,106161.0,9.5,
2024,1,일론 머스크,월터 아이작슨 (저) / 안진환 (역),21세기북스,https://image.yes24.com/goods/121946952/L,2023년 09월,#서탐대실,30300.0,9.6,
2024,1,나는 블로그로 월급보다 많이 번다,정태영(짜루) (저),경이로움,https://image.yes24.com/goods/118762957/L,2023년 05월,#크레마클럽에있어요,13158.0,9.4,
2024,1,"나는 월급날, 비트코인을 산다!",봉현이형 (저),진서원,https://image.yes24.com/goods/124257507/L,2024년 01월,#직장인재테크,8022.0,9.4,
2024,1,똑게육아,로리(김준희) (저),북로스트,https://image.yes24.com/goods/107513921/L,2022년 02월,#아이재우기,51342.0,9.6,
2024,1,2024 소방단기 김동준 소방학개론 디딤돌 모의고사,김동준 (저),두빛나래,https://image.yes24.com/goods/124260841/L,2024년 01월,#분철,96.0,9.8,
2024,1,무기가 되는 스토리,도널드 밀러 (저) / 이지연 (역),윌북(willbook),https://image.yes24.com/goods/64616922/L,2018년 09월,#크레마클럽에있어요,28464.0,9.4,
2024,1,노르웨이의 숲,무라카미 하루키 (저) / 양억관 (역),민음사,https://image.yes24.com/goods/44499829/L,2017년 08월,#서탐대실,67770.0,9.2,
2024,1,해커스 토플 리딩 인터미디엇(Hackers TOEFL Reading Intermedeate),David Cho (저),해커스어학연구소,https://image.yes24.com/goods/119761635/L,2025년 01월,#분철,27645.0,9.8,
2024,1,스토너,존 윌리엄스 (저) / 김승욱 (역),알에이치코리아(RHK),https://image.yes24.com/goods/15718330/L,2015년 01월,#빨간책방,223707.0,9.4,
2024,1,ETS 토익 단기공략 650+ (LC+RC),ETS (저),YBM(와이비엠),https://image.yes24.com/goods/91323411/L,2020년 07월,#분철,34698.0,9.8,
2024,1,2000년생이 온다,임홍택 (저),십일프로(11%),https://image.yes24.com/goods/123874950/L,2023년 11월,,9027.0,9.6,
2024,1,박태웅의 AI 강의,박태웅 (저),한빛비즈,https://image.yes24.com/goods/119457078/L,2023년 06월,#AI,12162.0,9.1,
2024,1,2024 전한길 한국사 4.0 실전동형 모의고사 시즌 1,전한길 (저),메가스터디교육(공무원),https://image.yes24.com/goods/124260337/L,2024년 01월,#분철,2058.0,9.9,
2024,1,초역 니체의 말,프리드리히 니체 (저) / 시라토리 하루히코편 / 박재현 (역),삼호미디어,https://image.yes24.com/goods/112013526/L,2022년 08월,#니체의말,37539.0,9.4,
2024,1,"울트라러닝, 세계 0.1%가 지식을 얻는 비밀",스콧 영 (저) / 이한이 (역),비즈니스북스,https://image.yes24.com/goods/87490484/L,2020년 02월,#자기계발과학적으로,12837.0,8.9,
2024,1,보카바이블 4.0,허민 (저),스텝업,https://image.yes24.com/goods/61307273/L,2018년 06월,#분철,40506.0,9.6,
2024,1,부의 기본기技,피니어스 테일러 바넘 (저) / 서진편 (저),스노우폭스북스,https://image.yes24.com/goods/124123727/L,2023년 12월,,2970.0,9.4,
2024,1,2024 선재국어 한 권으로 정리하는 마무리,"이선재,선재국어연구소편 (저)",에스티유니타스,https://image.yes24.com/goods/123319781/L,2023년 11월,#분철,2556.0,9.8,
2024,1,설민석의 삼국지 1,설민석 (저),세계사,https://image.yes24.com/goods/75235476/L,2019년 07월,#하룻밤에끝내는삼국지,19308.0,9.3,
2024,1,그리스 로마 신화 36,박시연글 / 최우빈그림 / 김헌감수,아울북,https://image.yes24.com/goods/123743867/L,2023년 11월,,3924.0,9.9,
2024,1,미래엔 중학교 국어 2-1 자습서+평가문제집 (전2권),신유식,미래엔,https://image.yes24.com/goods/119275854/L,2018년 12월,,12936.0,9.9,
2024,1,똥 눌때 보는 신문,편집부 (저),삼성출판사,https://image.yes24.com/goods/117029431/L,2022년 12월,#초등교양,13488.0,9.9,
2024,1,"나태주, 지금의 안부",나태주 (저),북폴리오,https://image.yes24.com/goods/122949399/L,2023년 11월,,8487.0,9.7,
2024,1,브랜드 설계자,러셀 브런슨 (저) / 홍경탁 (역),윌북(willbook),https://image.yes24.com/goods/120242691/L,2023년 08월,#마케팅전략,19677.0,9.2,
2024,1,사랑을 무게로 안 느끼게,박완서 (저),세계사,https://image.yes24.com/goods/124531522/L,2024년 01월,#시대의어른,14886.0,9.6,
2024,1,용선생의 시끌벅적 한국사 1-10권 세트 스페셜판,"금현진,손정혜,주유정,김우택,정상민,송용운,정윤희,김진글 / 이우일그림 / 세계로기획",사회평론,https://image.yes24.com/goods/118603307/L,2023년 05월,#어린이역사책,23262.0,9.9,
2024,1,슬기로운 1학년 학교생활,유경선글 / 권송이그림,사계절,https://image.yes24.com/goods/124340386/L,2024년 01월,#신학기준비하기,2742.0,9.4,
2024,1,경제학이 필요한 순간,김현철 (저),김영사,https://image.yes24.com/goods/122532073/L,2023년 09월,#세종도서교양부문선정도서,8241.0,8.4,
2024,1,눈에 갇힌 외딴 산장에서,히가시노 게이고 (저) / 김난주 (역),재인,https://image.yes24.com/goods/120483286/L,2023년 07월,,8106.0,9.4,
2024,1,요괴어사 2,"설민석,원더스 (저)",단꿈아이,https://image.yes24.com/goods/124152355/L,2023년 12월,,4020.0,9.9,
2024,1,체인소 맨 15,후지모토 타츠키글그림,학산문화사,https://image.yes24.com/momo/PD_19_L.gif,2023년 12월,#다크판타지,7794.0,9.9,
2024,1,스파이 패밀리 Spy Family 12,엔도 타츠야글그림,학산문화사,https://image.yes24.com/goods/123760544/L,2023년 11월,#애니원작,7842.0,9.8,
2024,1,내가 엄마들 모임에 안 나가는 이유,강빈맘 (저),클레이하우스,https://image.yes24.com/goods/122956141/L,2023년 10월,#크레마클럽에있어요,3684.0,9.8,
2024,1,일본어 문법 무작정 따라하기,후지이 아사리 (저),길벗이지톡,https://image.yes24.com/goods/117117488/L,2023년 02월,#분철,47526.0,9.6,
2024,1,늙지 않는 뇌의 비밀,와다 히데키 (저) / 이주희 (역),포텐업,https://image.yes24.com/goods/124207335/L,2024년 01월,,3258.0,9.5,
2024,1,약사의 혼잣말 13,휴우가 나츠 (저) / 시노 토우코그림,카니발플러스,https://image.yes24.com/goods/124418873/L,2024년 01월,#애니원작,5172.0,9.4,
2024,1,숲닛츠의 따뜻한 손뜨개 니트,최귀염 (저),책밥,https://image.yes24.com/goods/124128059/L,2023년 12월,#언제나뜨계절,7746.0,9.7,
2024,1,겨울 이불,안녕달글그림,창비,https://image.yes24.com/goods/116415683/L,2023년 01월,#독서지도안,22977.0,9.9,
2024,1,성장주 패러다임: 압도적 성장주와 비트코인에 투자하라,천백만(배용국) (저),거인의정원,https://image.yes24.com/goods/124183953/L,2023년 12월,#주식투자,2340.0,9.9,
2024,1,과학을 보다,"김범준,서균렬,지웅배,정영진 (저)",알파미디어,https://image.yes24.com/goods/123258602/L,2023년 11월,#과학입문,39378.0,9.7,
2024,1,당신이 만나야 할 단 하나의 논어,판덩 (저) / 이서연 (역),미디어숲,https://image.yes24.com/goods/124336309/L,2024년 01월,#교양쌓기,3066.0,9.8,
2024,1,무조건 팔리는 심리 마케팅 기술 100,사카이 도시오 (저) / 최지현 (역),동양북스(동양books),https://image.yes24.com/goods/118485416/L,2023년 04월,,28467.0,9.5,
2024,1,원티드 WANTED!,오다 에이이치로글그림,대원,https://image.yes24.com/goods/124575128/L,2024년 01월,,1344.0,9.8,
2024,1,여덟 단어,박웅현 (저),인티N,https://image.yes24.com/goods/119410542/L,2023년 06월,#인생선배,42531.0,9.8,
2024,1,거의 모든 일상 표현의 영어,"케빈 강,해나 변 (저)",사람in,https://image.yes24.com/goods/115081459/L,2022년 11월,#영어는네이티브처럼,32529.0,9.8,
2024,1,박혜원 파워토익 VOCA 보카,박혜원 (저),YBM(와이비엠),https://image.yes24.com/goods/105792205/L,2021년 12월,#분철,22140.0,9.8,
2024,1,초등 필수 백과,"Jane Parker Resnick,Rebecca L. Grambo글",삼성출판사,https://image.yes24.com/goods/116422211/L,2022년 12월,#초등교양,18186.0,9.8,
2024,1,그들은 어떻게 영어 1등급을 만드나,"백시영,남기정 (저)",한빛라이프,https://image.yes24.com/goods/124128774/L,2023년 12월,#대치동공부법,7002.0,9.8,
2024,1,2024 에듀윌 공인중개사 1차 기본서 부동산학개론,이영방편 (저),에듀윌,https://image.yes24.com/goods/123708557/L,2023년 11월,#공인중개사,3072.0,10.0,
2024,1,빅터 프랭클의 죽음의 수용소에서,빅터 프랭클 (저) / 이시형 (역),청아출판사,https://image.yes24.com/goods/90454414/L,2020년 05월,#삶의의미,44421.0,9.6,
2024,1,재미있고 쓸모있는 화학 이야기,이광렬 (저),코리아닷컴(Korea.com),https://image.yes24.com/goods/124107057/L,2023년 12월,#쉽게배우는과학,6690.0,9.9,
2024,1,황현필의 한국사 평생 일력,황현필편 (저),역바연,https://image.yes24.com/goods/123431142/L,2023년 11월,#교과서에없는역사,4680.0,9.4,
2024,1,2024 SD에듀 사회조사분석사 2급 1차 필기 한권으로 끝내기,사회조사분석사 수험연구소편 (저),시대고시기획 시대교육,https://image.yes24.com/goods/123371556/L,2024년 01월,#분철,5190.0,9.3,
2024,1,2024 선재국어 新기출실록,이선재편 (저),에스티유니타스,https://image.yes24.com/goods/122165611/L,2023년 09월,#국어기출문제집,3930.0,9.6,
2024,1,달러구트 꿈 백화점,이미예 (저),팩토리나인,https://image.yes24.com/goods/91065309/L,2020년 07월,#스트레이키즈리노가읽은책,43173.0,9.3,
2024,1,2025 단끝 운전면허 필기시험 1·2종 공통 문제집,도로교통공단편 (저),박문각,https://image.yes24.com/goods/120819747/L,2025년 01월,#분철,25110.0,9.9,
2024,1,한국단편소설 40,"성낙수,김형주,박찬영편 / 현진건,김동인등 (저)",리베르,https://image.yes24.com/goods/8068409/L,2012년 11월,#이달의굿즈,39378.0,9.5,
2024,1,하루 심리 공부,신고은 (저),유유,https://image.yes24.com/goods/124026897/L,2024년 01월,#크레마클럽에있어요,2034.0,9.7,
2024,1,잡동산이 현대사 세트,전우용 (저),돌베개,https://image.yes24.com/goods/124060753/L,2023년 12월,#한국근현대사,3624.0,9.9,
2024,1,열혈강호 89,전극진글 / 양재현그림,대원,https://image.yes24.com/goods/123876233/L,2023년 11월,#한국최장수만화,6912.0,9.7,
2024,1,파견자들,김초엽 (저),퍼블리온,https://image.yes24.com/goods/122771074/L,2023년 10월,#SF란시대의거울,19032.0,9.4,
2024,1,내가 아니면 누가 나를 챙겨줄까,홍현태 (저),딥앤와이드,https://image.yes24.com/goods/124227999/L,2023년 12월,,13590.0,9.5,
2024,1,아기 판다 푸바오,에버랜드 동물원글그림 / 강철원글 / 류정훈사진,시공주니어,https://image.yes24.com/goods/102792626/L,2021년 07월,#유퀴즈온더블럭_자기님들,4146.0,10.0,
2024,1,여름을 한 입 베어 물었더니,이꽃님 (저),문학동네,https://image.yes24.com/goods/121826324/L,2023년 08월,#2023젊은작가TOP5,129783.0,9.7,
2024,1,소년이 온다,한강 (저),창비,https://image.yes24.com/goods/13137546/L,2014년 05월,#해외문학상_우리작가,3056454.0,9.7,
2024,1,찰리 멍거 바이블,"김재현,이건 (저)",에프엔미디어,https://image.yes24.com/goods/115993200/L,2022년 12월,,8850.0,9.6,
2024,1,1984,조지 오웰 (저) / 정회성 (역),민음사,https://image.yes24.com/goods/372300/L,2003년 06월,#2021서울대지원자가많이읽은책,108702.0,9.5,
2024,1,숫자를 몰라도 내 주식은 오른다,"박문환,박이수 (저)",한국경제신문,https://image.yes24.com/goods/124517289/L,2024년 01월,#크레마클럽에있어요,1674.0,9.8,
2024,1,밝은 밤,최은영 (저),문학동네,https://image.yes24.com/goods/102687133/L,2021년 07월,#2022리딩코리아추천도서,47466.0,9.7,
2024,1,사랑에 관한 거의 모든 기술,김달 (저),빅피시,https://image.yes24.com/goods/123665884/L,2023년 12월,#연애코칭,14124.0,9.6,
2024,1,기업분석 처음공부,체리형부 (저),이레미디어,https://image.yes24.com/goods/123442443/L,2023년 12월,,9438.0,9.3,
2024,1,불안의 서,페르난두 페소아 (저) / 배수아 (역),봄날의책,https://image.yes24.com/goods/12591797/L,2014년 03월,#아름다운문장,16764.0,9.5,
2024,1,공정하다는 착각,마이클 샌델 (저) / 함규진 (역),와이즈베리,https://image.yes24.com/goods/94489333/L,2020년 12월,#예스미츠에소개된책,49830.0,9.1,
2024,1,괴수 8호 11 트리플특장판,마츠모토 나오야글그림 / 유유리 (역),서울미디어코믹스(서울문화사),https://image.yes24.com/goods/124489452/L,2024년 01월,#한정판,1512.0,9.9,
2024,1,시간 고양이 4,박미연글 / 이소연그림,이지북,https://image.yes24.com/goods/124206062/L,2023년 12월,#독서지도안,15516.0,9.9,
2024,1,강신주의 장자수업 1,강신주 (저),EBS BOOKS,https://image.yes24.com/goods/122853962/L,2023년 10월,#크레마클럽에있어요,8910.0,9.8,
2024,1,욕망의 진화,데이비드 버스 (저) / 전중환 (역),사이언스북스,https://image.yes24.com/goods/2686191/L,2007년 08월,#서탐대실,9747.0,9.0,
2024,1,"큰별쌤 최태성의 별별한국사 기출 500제 한국사능력검정시험 기본(4,5,6급)",최태성 (저),이투스북,https://image.yes24.com/goods/124335197/L,2023년 12월,#분철,21354.0,9.9,
2024,1,내 마음은 소중해,마음챙김놀이터글 / 안혜란그림,FIKAJUNIOR(피카주니어),https://image.yes24.com/goods/123648263/L,2023년 11월,#마음들여다보기,9366.0,9.6,
2024,1,챗GPT 영어 질문법,일간 소울영어 (저),로그인,https://image.yes24.com/goods/122443434/L,2023년 09월,#AI시대_영어공부,3543.0,9.0,
2024,1,2024 빛해준 경찰학 전범위 모의고사 2,강해준 (저),새시대,https://image.yes24.com/goods/124350902/L,2023년 12월,#분철,72.0,10.0,
2024,1,The Secret 시크릿,론다 번 (저) / 김우열 (역),살림Biz,https://image.yes24.com/goods/2599166/L,2007년 06월,#끌어당김,23451.0,8.0,
2024,1,2024 에듀윌 공인중개사 2차 기본서 부동산세법,한영규편 (저),에듀윌,https://image.yes24.com/goods/124394306/L,2024년 01월,#분철,1044.0,10.0,
2024,1,설민석의 한국사 대모험 26,"설민석,스토리박스글 / 정현희그림 / 강석화감수",단꿈아이,https://image.yes24.com/goods/121992615/L,2023년 08월,#초등한국사,8124.0,10.0,
2024,1,오이대왕,크리스티네 뇌스틀링거 (저) / 유혜자 (역),사계절,https://image.yes24.com/goods/3293577/L,2009년 02월,#국립어린이청소년도서관사서추천,11775.0,9.5,
2024,1,2024 전한길 한국사 3.0 기출문제집,전한길 (저),메가스터디교육(공무원),https://image.yes24.com/goods/119772229/L,2023년 07월,#분철,1080.0,9.6,
2024,1,시간의 기원,토마스 헤르토흐 (저) / 박병철 (역),알에이치코리아(RHK),https://image.yes24.com/goods/124124550/L,2023년 12월,#쉽게배우는과학,2616.0,9.5,
2024,1,책 읽고 매출의 신이 되다,고명환 (저),라곰,https://image.yes24.com/goods/124027145/L,2023년 12월,,12873.0,9.6,
2024,1,에이든 국내여행 가이드북,"타블라라사,이정기 (저)",타블라라사,https://image.yes24.com/goods/123744264/L,2023년 12월,#여행가이드북,31257.0,9.6,
2024,1,2024 이유진 국어 백일기도 모의고사 [시즌2_轉(전)],이유진편 (저),고시동네,https://image.yes24.com/goods/124577404/L,2024년 01월,,1320.0,10.0,
2024,1,2024 조태정 영어 실전동형 모의고사,조태정 (저),메가스터디교육(공무원),https://image.yes24.com/goods/124348637/L,2024년 01월,,1272.0,9.9,
2024,1,2024 에듀윌 공인중개사 1차 기본서 민법 및 민사특별법,심정욱편 (저),에듀윌,https://image.yes24.com/goods/123708894/L,2023년 11월,#공인중개사,3084.0,9.8,
2024,1,주식투자 절대지식,브렌트 펜폴드 (저) / 정진근 (역),에디터,https://image.yes24.com/goods/5735582/L,2011년 09월,#크레마클럽에있어요,7554.0,9.3,
2024,1,10일 만에 끝내는 해커스 OPIc 오픽 START (Intermediate 공략),해커스 오픽연구소 (저),(주)해커스,https://image.yes24.com/goods/121798233/L,2024년 09월,#취업가산점,31317.0,9.9,
2024,1,바다가 들리는 편의점,마치다 소노코 (저) / 황국영 (역),모모,https://image.yes24.com/goods/118040295/L,2023년 03월,#이웃의풍경,28647.0,9.5,
2024,1,하버드 100년 전통 행복 수업,류창장 (저) / 정은지 (역),리드리드출판,https://image.yes24.com/goods/124531456/L,2024년 02월,#크레마클럽에있어요,216.0,9.6,
2024,1,일본전산 이야기,김성호 (저),쌤앤파커스,https://image.yes24.com/goods/117934216/L,2023년 03월,#경제전망,9672.0,9.5,
2024,1,주식투자 무작정 따라하기,윤재수 (저),길벗,https://image.yes24.com/goods/117024911/L,2023년 01월,,37926.0,9.7,
2024,1,경제기사 궁금증 300문 300답,곽해선 (저),혜다,https://image.yes24.com/goods/117117772/L,2023년 02월,#내인생첫경제공부,16206.0,9.9,
2024,1,나는 오래된 거리처럼 너를 사랑하고,진은영 (저),문학과지성사,https://image.yes24.com/goods/112220926/L,2022년 08월,#YES24XEBS_대국민독서챌린지,49644.0,9.7,
2024,1,"칵테일, 러브, 좀비",조예은 (저),안전가옥,https://image.yes24.com/goods/89913383/L,2020년 04월,#2024한국문학의미래가될젊은작가,42699.0,9.2,
2024,1,생각에 관한 생각,대니얼 카너먼 (저) / 이창신 (역),김영사,https://image.yes24.com/goods/59580017/L,2018년 03월,#월간개발자_추천도서,53898.0,9.2,
2024,1,강원국의 인생 공부,강원국 (저),디플롯,https://image.yes24.com/goods/124395492/L,2024년 01월,#2024올해의청소년교양도서선정,2124.0,9.8,
2024,1,"오늘 밤, 세계에서 이 눈물이 사라진다 해도",이치조 미사키 (저) / 김윤경 (역),모모,https://image.yes24.com/goods/110643312/L,2022년 07월,#인스타그책,31476.0,9.6,
2024,1,매우 산만한 사람들을 위한 집중력 연습,필 부아시에르 (저) / 안진이 (역),부키,https://image.yes24.com/goods/124098789/L,2023년 12월,#크레마클럽에있어요,3744.0,9.4,
2024,1,홍학의 자리,정해연 (저),엘릭시르,https://image.yes24.com/goods/102791425/L,2021년 07월,#2020젊은작가TOP5,130545.0,9.3,
2024,1,하나님의 열심,박영선 (저),무근검(남포교회출판부),https://image.yes24.com/goods/57747725/L,2017년 12월,,33714.0,9.7,
2024,1,마루는 강쥐 짱 멋진 마루 스티커북,모죠원 (저),다산북스,https://image.yes24.com/goods/123931242/L,2023년 12월,#방구석취미,12810.0,10.0,
2024,1,마법의 연금 굴리기,김성일 (저),에이지21,https://image.yes24.com/goods/122769876/L,2023년 10월,,51081.0,9.5,
2024,1,해리포터와 마법사의 돌 2,J.K. 롤링 (저) / 강동혁 (역),문학수첩,https://image.yes24.com/goods/82936607/L,2019년 11월,#Y2K책장소환,16668.0,9.9,
2024,1,결국 원하는 것을 얻는 사람들의 비밀,조이 챈스 (저) / 김익성 (역),비즈니스북스,https://image.yes24.com/goods/124140227/L,2023년 12월,,1704.0,9.3,
2024,1,2024 에듀윌 위험물산업기사 필기 2주끝장 [이론편+기출문제편],최창률편 (저),에듀윌,https://image.yes24.com/goods/124256267/L,2024년 01월,#분철,5214.0,10.0,
2024,1,채사장의 지대넓얕 8 : 개인 VS 사회,"채사장,마케마케글 / 정용환그림",돌핀북,https://image.yes24.com/goods/123318357/L,2023년 11월,#어린이지식교양,10767.0,10.0,
2024,1,라디오 체조,오쿠다 히데오 (저) / 이영미 (역),은행나무,https://image.yes24.com/goods/123700389/L,2023년 11월,#아이디어긴급처방,4404.0,9.6,
2024,1,혼례대첩 포토에세이,KBS 〈혼례대첩〉 제작진 (저),다산책방,https://image.yes24.com/goods/124219508/L,2024년 02월,#최애드라마소장,228.0,9.8,
2024,1,TEPS 서울대 텝스관리위원회 공식 기출문제집 : 출제기관 공식 수험서,서울대 TEPS관리위원회 (저) / 해커스 텝스연구소편,챔프스터디,https://image.yes24.com/goods/116452641/L,2023년 09월,#분철,21150.0,9.6,
2024,1,해커스 토플 리스닝 (Hackers TOEFL Listening),David Cho (저),해커스어학연구소,https://image.yes24.com/goods/122091332/L,2025년 01월,#분철,29298.0,9.9,
2024,1,사람이 보인다 관상백과,편집부 (저),움터미디어,https://image.yes24.com/goods/7564383/L,2012년 09월,#기간한정특가,24927.0,8.7,
2024,1,비가 오면 열리는 상점 (영미권 출간기념 리커버),유영광 (저),클레이하우스,https://image.yes24.com/goods/119577650/L,2023년 06월,#올해의책,22296.0,8.9,
2024,1,2024 해커스 전산회계 1급 이론+실무+최신기출 12회분,이남호 (저),해커스금융,https://image.yes24.com/goods/124219708/L,2023년 12월,#회계학과,16344.0,9.7,
2024,1,나미야 잡화점의 기적,히가시노 게이고 (저) / 양윤옥 (역),현대문학,https://image.yes24.com/goods/116586056/L,2022년 12월,#카리나가읽은책,38199.0,9.4,
2024,1,눈사람 자살 사건,최승호 (저),달아실,https://image.yes24.com/goods/70875765/L,2019년 03월,,23475.0,9.4,
2024,1,2024 이유진 국어 백일기도 모의고사 [시즌0_起(기)],이유진편 (저),고시동네,https://image.yes24.com/goods/123817072/L,2023년 11월,#공무원,1512.0,9.8,
2024,1,원피스 ONE PIECE 106,오다 에이이치로글그림,대원,https://image.yes24.com/goods/122490687/L,2023년 09월,#너내동료가돼라,15330.0,9.8,
2024,1,그대는 나의 여름이 되세요,서덕준 (저),위즈덤하우스,https://image.yes24.com/goods/124106315/L,2023년 12월,#첫시집,21171.0,9.6,
2024,1,2024 유휘운 행정법총론 요약노트+기출문제 (요플),유휘운 (저),메가스터디교육(공무원),https://image.yes24.com/goods/120260486/L,2023년 07월,#분철,3066.0,9.8,
2024,1,달리기를 말할 때 내가 하고 싶은 이야기,무라카미 하루키 (저) / 임홍빈 (역),문학사상,https://image.yes24.com/goods/3239082/L,2009년 01월,#크리에이터_이연_추천,65526.0,9.3,
2024,1,[예스리커버] 프레임,최인철 (저),21세기북스,https://image.yes24.com/goods/99640630/L,2024년 09월,#예스리커버,56655.0,9.6,
2024,1,한석준의 말하기 수업,한석준 (저),인플루엔셜,https://image.yes24.com/goods/121925411/L,2023년 08월,,17562.0,9.5,
2024,1,"그대들, 어떻게 살 것인가",요시노 겐자부로 (저) / 김욱 (역),양철북,https://image.yes24.com/goods/7264453/L,2012년 06월,#십대를위한심리학&철학,11940.0,9.5,
2024,1,나는 주식으로 월급 두 번 받는다,공돌투자자 (저),알에이치코리아(RHK),https://image.yes24.com/goods/124644662/L,2024년 01월,#월급재테크,2490.0,8.8,
2024,1,우리는 미국을 모른다,김동현 (저),부키,https://image.yes24.com/goods/124017175/L,2023년 12월,#크레마클럽에있어요,13218.0,9.4,
2024,1,부의 인문학 (20만부 기념 개정증보판),브라운스톤(우석) (저),오픈마인드,https://image.yes24.com/goods/107666677/L,2022년 03월,#미래전략,36639.0,9.0,
2024,1,동물농장,조지 오웰 (저) / 도정일 (역),민음사,https://image.yes24.com/goods/17352/L,2001년 02월,#2PM준호의책장,70434.0,9.5,
2024,1,듣는 사람,박연준 (저),난다,https://image.yes24.com/goods/124517686/L,2024년 01월,#책읽아웃,1404.0,9.2,
2024,1,흔한남매 과학 탐험대 8 생물 2,"흔한남매원 (저) / 김언정,이현진글 / 김덕영그림 / 권경아감수 외 3명정보 더 보기 / 감추기흔한남매김언정이현진김덕영권경아정현철김희목최진수",주니어김영사,https://image.yes24.com/goods/120007834/L,2023년 07월,#쉽게배우는과학,18249.0,9.9,
2024,1,물어보기 부끄러워 묻지 못한 부동산 상식,"이찬종,서지원 (저)",새로운제안,https://image.yes24.com/goods/118691969/L,2023년 05월,,12582.0,9.7,
2024,1,설민석의 삼국지 2,설민석 (저),세계사,https://image.yes24.com/goods/76176869/L,2019년 08월,#하룻밤에끝내는삼국지,17646.0,9.4,
2024,1,센스 있는 현지 영어회화,에디 리 (저),넥서스,https://image.yes24.com/goods/124140164/L,2024년 01월,#크레마클럽에있어요,6006.0,9.8,
2024,1,무기가 되는 시스템,도널드 밀러 (저) / 이민희 (역),윌북(willbook),https://image.yes24.com/goods/122885636/L,2023년 10월,#성공하는사업의비결,8286.0,9.3,
2024,1,알사탕,백희나글그림,책읽는곰,https://image.yes24.com/goods/37525716/L,2017년 03월,#라키비움J수록도서,,9.8,
2024,1,2024 갓대환 형사법 기출총정리,김대환편 (저),멘토링,https://image.yes24.com/goods/122294854/L,2023년 09월,#분철,120.0,10.0,
2024,1,해커스 토플 라이팅(Hackers TOEFL Writing),David Cho (저),해커스어학연구소,https://image.yes24.com/goods/119761590/L,2025년 01월,#분철,23118.0,9.6,
2024,1,경매 권리분석 이렇게 쉬웠어?,박희철(파이팅팔콘) (저) / 송희창(송사무장)감수,지혜로,https://image.yes24.com/goods/68724647/L,2019년 01월,#경매공부,23988.0,9.5,
2024,1,유현준의 인문 건축 기행,유현준 (저),을유문화사,https://image.yes24.com/goods/119014992/L,2023년 05월,#알쓸별잡,31770.0,9.5,
2024,1,군주론,니콜로 마키아벨리 (저) / 최현주 (역) / 김상근감수,페이지2북스,https://image.yes24.com/goods/122786298/L,2023년 10월,#리더십,31770.0,9.6,
2024,1,아몬드 (청소년판),손원평 (저),다즐링,https://image.yes24.com/goods/119700269/L,2023년 07월,#연극뮤지컬원작,80367.0,9.5,
2024,1,2024 에듀윌 KBS한국어능력시험 한권끝장,"송주연,김지학,황혜림 (저)",에듀윌,https://image.yes24.com/goods/119692840/L,2023년 06월,#분철,2760.0,9.9,
